group,monitor,aqs_site_id,county,row_type,row,health_effects,period,period_start,period_end,value_shown,statistic,mean_ppb,screening_level_ppb,n_samples,n_weeks,coverage,coverage_flag,design_value,naaqs,dv_method,data_cutoff
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2023,2023-01-01,2023-12-31,0.0004,mean ÷ screening level,0.08569,230.29755,6459.0,,0.73733,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2024,2024-01-01,2024-12-31,0.0003,mean ÷ screening level,0.07555,230.29755,6476.0,,0.73725,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2025,2025-01-01,2025-12-31,0.0004,mean ÷ screening level,0.08866,230.29755,6371.0,,0.72728,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",2026 YTD,2026-01-01,2026-08-11,0.0004,mean ÷ screening level,0.09639,230.29755,4537.0,,0.84772,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",Aug 2026,2026-08-01,2026-08-31,0.0003,mean of weekly means ÷ screening level,0.05947,230.29755,453.0,3.0,0.89881,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Ethyl Benzene,"Developmental, Hepatic, Urinary",Last 365 Days,2025-08-11,2026-08-11,0.0005,mean ÷ screening level,0.11375,230.29755,6413.0,,0.73008,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2023,2023-01-01,2023-12-31,0.0001,mean ÷ screening level,0.01207,85.43972,6459.0,,0.73733,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2024,2024-01-01,2024-12-31,0.0001,mean ÷ screening level,0.0095,85.43972,6476.0,,0.73725,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2025,2025-01-01,2025-12-31,0.0001,mean ÷ screening level,0.00966,85.43972,6371.0,,0.72728,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",2026 YTD,2026-01-01,2026-08-11,0.0,mean ÷ screening level,0.00398,85.43972,4537.0,,0.84772,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",Aug 2026,2026-08-01,2026-08-31,0.0,mean of weekly means ÷ screening level,0.00139,85.43972,302.0,2.0,0.89881,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Isopropyl Benzene - Cumene,"Endocrine, Urinary",Last 365 Days,2025-08-11,2026-08-11,0.0001,mean ÷ screening level,0.00869,85.43972,6413.0,,0.73008,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2023,2023-01-01,2023-12-31,0.0015,mean ÷ screening level,0.34507,234.75756,6459.0,,0.73733,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2024,2024-01-01,2024-12-31,0.0015,mean ÷ screening level,0.34872,234.75756,6476.0,,0.73725,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2025,2025-01-01,2025-12-31,0.0018,mean ÷ screening level,0.42774,234.75756,6371.0,,0.72728,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",2026 YTD,2026-01-01,2026-08-11,0.0014,mean ÷ screening level,0.34037,234.75756,4537.0,,0.84772,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",Aug 2026,2026-08-01,2026-08-31,0.0013,mean of weekly means ÷ screening level,0.31689,234.75756,453.0,3.0,0.89881,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Styrene,"Hematological, Hepatic, Nervous",Last 365 Days,2025-08-11,2026-08-11,0.0017,mean ÷ screening level,0.39936,234.75756,6413.0,,0.73008,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Toluene,"Nervous, Urinary",2023,2023-01-01,2023-12-31,0.0003,mean ÷ screening level,0.39204,1379.85674,6459.0,,0.73733,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Toluene,"Nervous, Urinary",2024,2024-01-01,2024-12-31,0.0004,mean ÷ screening level,0.50235,1379.85674,6476.0,,0.73725,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Toluene,"Nervous, Urinary",2025,2025-01-01,2025-12-31,0.0003,mean ÷ screening level,0.43487,1379.85674,6371.0,,0.72728,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Toluene,"Nervous, Urinary",2026 YTD,2026-01-01,2026-08-11,0.0002,mean ÷ screening level,0.32286,1379.85674,4537.0,,0.84772,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Toluene,"Nervous, Urinary",Aug 2026,2026-08-01,2026-08-31,0.0002,mean of weekly means ÷ screening level,0.22556,1379.85674,302.0,2.0,0.89881,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,Toluene,"Nervous, Urinary",Last 365 Days,2025-08-11,2026-08-11,0.0003,mean ÷ screening level,0.41572,1379.85674,6413.0,,0.73008,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,n-Hexane,Nervous,2023,2023-01-01,2023-12-31,0.0022,mean ÷ screening level,0.46469,207.10722,6459.0,,0.73733,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,n-Hexane,Nervous,2024,2024-01-01,2024-12-31,0.0022,mean ÷ screening level,0.45646,207.10722,6476.0,,0.73725,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,n-Hexane,Nervous,2025,2025-01-01,2025-12-31,0.0023,mean ÷ screening level,0.47464,207.10722,6371.0,,0.72728,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,n-Hexane,Nervous,2026 YTD,2026-01-01,2026-08-11,0.0018,mean ÷ screening level,0.37041,207.10722,4537.0,,0.84772,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,n-Hexane,Nervous,Aug 2026,2026-08-01,2026-08-31,0.0009,mean of weekly means ÷ screening level,0.18675,207.10722,151.0,1.0,0.89881,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,n-Hexane,Nervous,Last 365 Days,2025-08-11,2026-08-11,0.0025,mean ÷ screening level,0.51275,207.10722,6413.0,,0.73008,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,o-Xylene,Nervous,2023,2023-01-01,2023-12-31,0.0021,mean ÷ screening level,0.04922,23.03,6459.0,,0.73733,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,o-Xylene,Nervous,2024,2024-01-01,2024-12-31,0.0025,mean ÷ screening level,0.05735,23.03,6476.0,,0.73725,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,o-Xylene,Nervous,2025,2025-01-01,2025-12-31,0.0025,mean ÷ screening level,0.05708,23.03,6371.0,,0.72728,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,o-Xylene,Nervous,2026 YTD,2026-01-01,2026-08-11,0.0018,mean ÷ screening level,0.04185,23.03,4537.0,,0.84772,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,o-Xylene,Nervous,Aug 2026,2026-08-01,2026-08-31,0.0013,mean of weekly means ÷ screening level,0.02934,23.03,151.0,1.0,0.89881,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,o-Xylene,Nervous,Last 365 Days,2025-08-11,2026-08-11,0.0024,mean ÷ screening level,0.056,23.03,6413.0,,0.73008,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2023,2023-01-01,2023-12-31,0.0065,mean ÷ screening level,0.1506,23.03127,6459.0,,0.73733,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2024,2024-01-01,2024-12-31,0.0081,mean ÷ screening level,0.18616,23.03127,6476.0,,0.73725,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2025,2025-01-01,2025-12-31,0.0076,mean ÷ screening level,0.17573,23.03127,6371.0,,0.72728,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,p-Xylene + m-Xylene,Nervous,2026 YTD,2026-01-01,2026-08-11,0.0076,mean ÷ screening level,0.17398,23.03127,4537.0,,0.84772,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,p-Xylene + m-Xylene,Nervous,Aug 2026,2026-08-01,2026-08-31,0.0053,mean of weekly means ÷ screening level,0.12245,23.03127,151.0,1.0,0.89881,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,pollutant,p-Xylene + m-Xylene,Nervous,Last 365 Days,2025-08-11,2026-08-11,0.0087,mean ÷ screening level,0.20124,23.03127,6413.0,,0.73008,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total,,2023,2023-01-01,2023-12-31,1.3521,sum of pollutant ratios,,,,,0.73733,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total,,2024,2024-01-01,2024-12-31,1.8251,sum of pollutant ratios,,,,,0.73714,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total,,2025,2025-01-01,2025-12-31,1.0794,sum of pollutant ratios,,,,,0.72306,*,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total,,2026 YTD,2026-01-01,2026-08-11,0.9501,sum of pollutant ratios,,,,,0.83146,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total,,Aug 2026,2026-08-01,2026-08-31,0.6271,sum of pollutant ratios,,,,,0.89881,,,,,2026-08-11
Other Health Risks,Houston Milby Park A169 [K] POC 2,48-201-0069,Harris,total,Total,,Last 365 Days,2025-08-11,2026-08-11,1.0426,sum of pollutant ratios,,,,,0.71596,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Ability to have children,Reproductive,2023,2023-01-01,2023-12-31,0.1505,sum of pollutant ratios,,,,,0.79384,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Ability to have children,Reproductive,2024,2024-01-01,2024-12-31,0.1229,sum of pollutant ratios,,,,,0.63468,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Ability to have children,Reproductive,2025,2025-01-01,2025-12-31,0.2704,sum of pollutant ratios,,,,,0.78025,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Ability to have children,Reproductive,2026 YTD,2026-01-01,2026-08-11,0.1663,sum of pollutant ratios,,,,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Ability to have children,Reproductive,Aug 2026,2026-08-01,2026-08-31,0.2813,sum of pollutant ratios,,,,,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Ability to have children,Reproductive,Last 365 Days,2025-08-11,2026-08-11,0.2348,sum of pollutant ratios,,,,,0.79599,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Blood,Hematological,2023,2023-01-01,2023-12-31,0.0061,sum of pollutant ratios,,,,,0.79349,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Blood,Hematological,2024,2024-01-01,2024-12-31,0.0059,sum of pollutant ratios,,,,,0.63012,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Blood,Hematological,2025,2025-01-01,2025-12-31,0.0057,sum of pollutant ratios,,,,,0.73242,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Blood,Hematological,2026 YTD,2026-01-01,2026-08-11,0.0041,sum of pollutant ratios,,,,,0.7741,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Blood,Hematological,Aug 2026,2026-08-01,2026-08-31,0.0064,sum of pollutant ratios,,,,,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Blood,Hematological,Last 365 Days,2025-08-11,2026-08-11,0.0049,sum of pollutant ratios,,,,,0.77186,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Brain and nervous system,Nervous,2023,2023-01-01,2023-12-31,0.0271,sum of pollutant ratios,,,,,0.7871,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Brain and nervous system,Nervous,2024,2024-01-01,2024-12-31,0.0269,sum of pollutant ratios,,,,,0.62067,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Brain and nervous system,Nervous,2025,2025-01-01,2025-12-31,0.0231,sum of pollutant ratios,,,,,0.73242,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Brain and nervous system,Nervous,2026 YTD,2026-01-01,2026-08-11,0.0167,sum of pollutant ratios,,,,,0.7741,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Brain and nervous system,Nervous,Aug 2026,2026-08-01,2026-08-31,0.0241,sum of pollutant ratios,,,,,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Brain and nervous system,Nervous,Last 365 Days,2025-08-11,2026-08-11,0.019,sum of pollutant ratios,,,,,0.77186,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Growth and development (children's),Developmental,2023,2023-01-01,2023-12-31,0.0083,sum of pollutant ratios,,,,,0.79338,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Growth and development (children's),Developmental,2024,2024-01-01,2024-12-31,0.0085,sum of pollutant ratios,,,,,0.63012,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Growth and development (children's),Developmental,2025,2025-01-01,2025-12-31,0.0078,sum of pollutant ratios,,,,,0.73242,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Growth and development (children's),Developmental,2026 YTD,2026-01-01,2026-08-11,0.0061,sum of pollutant ratios,,,,,0.7741,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Growth and development (children's),Developmental,Aug 2026,2026-08-01,2026-08-31,0.006,sum of pollutant ratios,,,,,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Growth and development (children's),Developmental,Last 365 Days,2025-08-11,2026-08-11,0.0069,sum of pollutant ratios,,,,,0.77186,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Hormone system,Endocrine,2023,2023-01-01,2023-12-31,0.0002,sum of pollutant ratios,,,,,0.79429,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Hormone system,Endocrine,2024,2024-01-01,2024-12-31,0.0002,sum of pollutant ratios,,,,,0.63479,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Hormone system,Endocrine,2025,2025-01-01,2025-12-31,0.0001,sum of pollutant ratios,,,,,0.76324,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Hormone system,Endocrine,2026 YTD,2026-01-01,2026-08-11,0.0001,sum of pollutant ratios,,,,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Hormone system,Endocrine,Aug 2026,2026-08-01,2026-08-31,0.0001,sum of pollutant ratios,,,,,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Hormone system,Endocrine,Last 365 Days,2025-08-11,2026-08-11,0.0001,sum of pollutant ratios,,,,,0.77892,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Immune system,Immune,2023,2023-01-01,2023-12-31,0.088,sum of pollutant ratios,,,,,0.79429,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Immune system,Immune,2024,2024-01-01,2024-12-31,0.0725,sum of pollutant ratios,,,,,0.63479,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Immune system,Immune,2025,2025-01-01,2025-12-31,0.0641,sum of pollutant ratios,,,,,0.76233,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Immune system,Immune,2026 YTD,2026-01-01,2026-08-11,0.0706,sum of pollutant ratios,,,,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Immune system,Immune,Aug 2026,2026-08-01,2026-08-31,0.0849,sum of pollutant ratios,,,,,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Immune system,Immune,Last 365 Days,2025-08-11,2026-08-11,0.0699,sum of pollutant ratios,,,,,0.77801,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Kidneys and urinary system,Urinary,2023,2023-01-01,2023-12-31,0.0009,sum of pollutant ratios,,,,,0.79429,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Kidneys and urinary system,Urinary,2024,2024-01-01,2024-12-31,0.0009,sum of pollutant ratios,,,,,0.63479,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Kidneys and urinary system,Urinary,2025,2025-01-01,2025-12-31,0.0008,sum of pollutant ratios,,,,,0.76324,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Kidneys and urinary system,Urinary,2026 YTD,2026-01-01,2026-08-11,0.0006,sum of pollutant ratios,,,,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Kidneys and urinary system,Urinary,Aug 2026,2026-08-01,2026-08-31,0.0007,sum of pollutant ratios,,,,,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Kidneys and urinary system,Urinary,Last 365 Days,2025-08-11,2026-08-11,0.0007,sum of pollutant ratios,,,,,0.77892,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Liver,Hepatic,2023,2023-01-01,2023-12-31,0.0009,sum of pollutant ratios,,,,,0.79406,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Liver,Hepatic,2024,2024-01-01,2024-12-31,0.0007,sum of pollutant ratios,,,,,0.63479,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Liver,Hepatic,2025,2025-01-01,2025-12-31,0.0007,sum of pollutant ratios,,,,,0.76324,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Liver,Hepatic,2026 YTD,2026-01-01,2026-08-11,0.0004,sum of pollutant ratios,,,,,0.7855,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Liver,Hepatic,Aug 2026,2026-08-01,2026-08-31,0.0004,sum of pollutant ratios,,,,,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Liver,Hepatic,Last 365 Days,2025-08-11,2026-08-11,0.0006,sum of pollutant ratios,,,,,0.77892,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Lungs & breathing,Respiratory,2023,2023-01-01,2023-12-31,0.0056,sum of pollutant ratios,,,,,0.79349,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Lungs & breathing,Respiratory,2024,2024-01-01,2024-12-31,0.0055,sum of pollutant ratios,,,,,0.63012,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Lungs & breathing,Respiratory,2025,2025-01-01,2025-12-31,0.0053,sum of pollutant ratios,,,,,0.73242,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Lungs & breathing,Respiratory,2026 YTD,2026-01-01,2026-08-11,0.004,sum of pollutant ratios,,,,,0.7741,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Lungs & breathing,Respiratory,Aug 2026,2026-08-01,2026-08-31,0.0063,sum of pollutant ratios,,,,,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,health_effect_total,Lungs & breathing,Respiratory,Last 365 Days,2025-08-11,2026-08-11,0.0046,sum of pollutant ratios,,,,,0.77186,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",2023,2023-01-01,2023-12-31,,mean ÷ screening level,,,,,,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",2024,2024-01-01,2024-12-31,,mean ÷ screening level,,,,,,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",2025,2025-01-01,2025-12-31,,mean ÷ screening level,,,,,,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",2026 YTD,2026-01-01,2026-08-11,,mean ÷ screening level,,,,,,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",Aug 2026,2026-08-01,2026-08-31,0.0023,mean of weekly means ÷ screening level,0.02967,12.81596,453.0,3.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,3-Trimethylbenzene","Hematological, Nervous, Respiratory",Last 365 Days,2025-08-11,2026-08-11,,mean ÷ screening level,,,,,,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2023,2023-01-01,2023-12-31,0.0056,mean ÷ screening level,0.07174,12.81596,6951.0,,0.79349,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2024,2024-01-01,2024-12-31,0.0055,mean ÷ screening level,0.07051,12.81596,5535.0,,0.63012,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2025,2025-01-01,2025-12-31,0.0053,mean ÷ screening level,0.06753,12.81596,6416.0,,0.73242,*,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",2026 YTD,2026-01-01,2026-08-11,0.004,mean ÷ screening level,0.05084,12.81596,4143.0,,0.7741,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",Aug 2026,2026-08-01,2026-08-31,0.004,mean of weekly means ÷ screening level,0.05073,12.81596,604.0,4.0,0.89881,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,2,4-Trimethylbenzene","Hematological, Nervous, Developmental, Respiratory",Last 365 Days,2025-08-11,2026-08-11,0.0046,mean ÷ screening level,0.0585,12.81596,6780.0,,0.77186,,,,,2026-08-11
Other Health Risks,Lynchburg Ferry [23] POC 2,48-201-1015,Harris,pollutant,"1,3,5-Trimethylbenzene","Developmental, Nervous",2023,2023-01-01,2023-12-31,0.0022,mean ÷ screening level,0.02852,12.81596,6958.0,,0.79429,,,,,2026-08-11
